date,level,applicationName,instanceId,eventTickCount,eventId,pid,tid,message,activityId




2016-06-10T09:05:46,Information,dummyweb,c0afb9,636011463467465957,0,4504,55,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:10:47,Information,dummyweb,c0afb9,636011466471847942,0,4504,55,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:15:47,Information,dummyweb,c0afb9,636011469475036084,0,4504,55,Redirecting: https://dummyweb.azurewebsites.net/,



2016-06-10T09:20:47,Information,dummyweb,c0afb9,636011472477861655,0,4504,328,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:25:48,Information,dummyweb,c0afb9,636011475480241085,0,4504,328,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:30:48,Information,dummyweb,c0afb9,636011478483628708,0,4504,328,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:35:48,Information,dummyweb,c0afb9,636011481485846298,0,4504,328,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:40:48,Information,dummyweb,c0afb9,636011484489682483,0,4504,328,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:45:49,Information,dummyweb,c0afb9,636011487492323447,0,4504,328,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:48:46,Information,dummyweb,c0afb9,636011489262226403,0,4504,223,"6/10/2016 9:48:46 AM: 13842ca3-d413-4820-8472-258d1e58f01e - AcquireTokenHandlerBase: === Token Acquisition started:
	Authority: https://login.windows.net/12345678-1234-5678-1234-123456789012/
	Resource: 12345678-1234-5678-1234-123456789012
	ClientId: 12345678-1234-5678-1234-123456789012
	CacheType: Microsoft.IdentityModel.Clients.ActiveDirectory.TokenCache (11 items)
	Authentication Target: UserPlusClient
	",00000000-0000-0000-e802-0080030000e7
2016-06-10T09:48:46,Information,dummyweb,c0afb9,636011489264882499,0,4504,210,"6/10/2016 9:48:46 AM: 13842ca3-d413-4820-8472-258d1e58f01e - AcquireTokenHandlerBase: === Token Acquisition finished successfully. An access token was retuned:
	Access Token Hash: OtfCI28Jt4TevD1SRgov8jxyrC7zTvN6sQcripNulqM=
	Refresh Token Hash: b9qOG1CcvmCWcDWJrW55+nr6+yNtOkFFwOTkUeto5/4=
	Expiration Time: 6/10/2016 10:48:45 AM +00:00
	User Hash: null
	",00000000-0000-0000-e802-0080030000e7

2016-06-10T09:50:49,Information,dummyweb,c0afb9,636011490499158460,0,4504,55,Redirecting: https://dummyweb.azurewebsites.net/,
2016-06-10T09:55:50,Information,dummyweb,c0afb9,636011493501183536,0,4504,55,Redirecting: https://dummyweb.azurewebsites.net/,
